time,brs0,brs0,brs0,brs0,brs0,brs1,brs1,brs1,brs1,brs1,brs2,brs2,brs2,brs2,brs2,brs3,brs3,brs3,brs3,brs3,brs4,brs4,brs4,brs4,brs4,brs5,brs5,brs5,brs5,brs5,brs6,brs6,brs6,brs6,brs6,brs7,brs7,brs7,brs7,brs7,brs8,brs8,brs8,brs8,brs8,brs9,brs9,brs9,brs9,brs9
2018-01-19 19:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 20:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 20:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 20:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 20:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 21:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 21:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 21:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 21:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 22:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 22:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 22:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 22:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 23:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 23:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 23:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-19 23:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 00:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 00:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 00:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 00:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 01:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 01:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 01:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 01:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 02:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 02:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 02:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 02:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 03:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 03:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 03:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 03:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 04:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 04:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 04:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 04:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 05:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 05:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 05:30:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 05:45:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 06:00:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 06:15:00+01:00,True,0,0.0,False,False,False,0,100.14999330063648,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 06:30:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 06:45:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 07:00:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 07:15:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 07:30:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 07:45:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 08:00:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 08:15:00+01:00,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 08:30:00+01:00,True,0,0.0,False,False,False,1,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 08:45:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 09:00:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 09:15:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 09:30:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 09:45:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 10:00:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 10:15:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 10:30:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 10:45:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 11:00:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 11:15:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 11:30:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 11:45:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 12:00:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,1,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 12:15:00+01:00,True,0,0.0,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 12:30:00+01:00,False,1,9.960589946482024,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 12:45:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,True,0,0.0,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 13:00:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,False,1,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 13:15:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 13:30:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 13:45:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 14:00:00+01:00,False,0,9.960589946482024,False,False,False,0,469.5652173913044,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 14:15:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 14:30:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 14:45:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 15:00:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 15:15:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 15:30:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 15:45:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 16:00:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 16:15:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 16:30:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 16:45:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
2018-01-20 17:00:00+01:00,False,0,9.960589946482024,False,False,True,0,0.0,False,False,False,0,9.87992059772889,False,False,True,0,0.0,False,False,False,0,9.96309963099631,False,False,False,0,73.46938775510205,False,False,False,0,9.94475138121547,False,False,False,0,9.917355371900827,False,False,False,0,9.933599296084667,False,False,True,0,0.0,False,False
