index,costs
2023-07-11 02:45:00,9.031999999999999e-05
2023-07-11 03:00:00,0.00010603
2023-07-11 03:15:00,9.991e-05
2023-07-11 03:30:00,0.0001001
2023-07-11 03:45:00,9.795999999999999e-05
2023-07-11 04:00:00,9.008e-05
2023-07-11 04:15:00,8.509e-05
2023-07-11 04:30:00,0.00011389
2023-07-11 04:45:00,0.00011494
2023-07-11 05:00:00,5.612e-05
2023-07-11 05:15:00,8.502e-05
2023-07-11 05:30:00,0.00012491
2023-07-11 05:45:00,0.00014997
2023-07-11 06:00:00,8.867e-05
2023-07-11 06:15:00,0.00012993
2023-07-11 06:30:00,0.00014494
2023-07-11 06:45:00,0.00014997
2023-07-11 07:00:00,0.00013836000000000002
2023-07-11 07:15:00,0.00013644999999999998
2023-07-11 07:30:00,0.00013491
2023-07-11 07:45:00,0.00010902
2023-07-11 08:00:00,0.00018993000000000002
2023-07-11 08:15:00,0.00011509
2023-07-11 08:30:00,0.00011384999999999999
2023-07-11 08:45:00,9.290000000000001e-05
2023-07-11 09:00:00,0.00017476
2023-07-11 09:15:00,0.0001001
2023-07-11 09:30:00,0.00010491
2023-07-11 09:45:00,7.991e-05
2023-07-11 10:00:00,0.00014492
2023-07-11 10:15:00,0.0001149
2023-07-11 10:30:00,7.999e-05
2023-07-11 10:45:00,4.5090000000000004e-05
2023-07-11 11:00:00,0.0001249
2023-07-11 11:15:00,0.0001049
2023-07-11 11:30:00,8.49e-05
2023-07-11 11:45:00,3.935e-05
2023-07-11 12:00:00,0.00011027
2023-07-11 12:15:00,6.0100000000000004e-05
2023-07-11 12:30:00,4.0090000000000004e-05
2023-07-11 12:45:00,3.2200000000000003e-05
2023-07-11 13:00:00,8.99e-05
2023-07-11 13:15:00,4.51e-05
2023-07-11 13:30:00,4.0090000000000004e-05
2023-07-11 13:45:00,3.5090000000000005e-05
2023-07-11 14:00:00,2.509e-05
2023-07-11 14:15:00,3.5090000000000005e-05
2023-07-11 14:30:00,4.5090000000000004e-05
2023-07-11 14:45:00,9.49e-05
2023-07-11 15:00:00,1.009e-05
2023-07-11 15:15:00,4.597e-05
2023-07-11 15:30:00,6.0140000000000004e-05
2023-07-11 15:45:00,0.0001248
2023-07-11 16:00:00,1.136e-05
2023-07-11 16:15:00,6.991e-05
2023-07-11 16:30:00,0.0001099
2023-07-11 16:45:00,0.0001499
2023-07-11 17:00:00,1.009e-05
2023-07-11 17:15:00,8.992e-05
2023-07-11 17:30:00,0.00013491
2023-07-11 17:45:00,0.00016275
2023-07-11 18:00:00,5.068e-05
2023-07-11 18:15:00,0.00010991
2023-07-11 18:30:00,0.00014991
2023-07-11 18:45:00,0.00017992
2023-07-11 19:00:00,9.421e-05
2023-07-11 19:15:00,0.00010903
2023-07-11 19:30:00,0.00013107
2023-07-11 19:45:00,0.0002937
2023-07-11 20:00:00,0.00016897
2023-07-11 20:15:00,0.00016998
2023-07-11 20:30:00,0.00016228
2023-07-11 20:45:00,0.00016494
2023-07-11 21:00:00,0.00018632
2023-07-11 21:15:00,0.00016162000000000001
2023-07-11 21:30:00,0.00013497
2023-07-11 21:45:00,0.00011993000000000001
2023-07-11 22:00:00,0.00018496999999999999
2023-07-11 22:15:00,0.00014494
2023-07-11 22:30:00,0.00012020999999999999
2023-07-11 22:45:00,7.007e-05
2023-07-11 23:00:00,0.00014495
2023-07-11 23:15:00,0.00012991999999999998
2023-07-11 23:30:00,9.798000000000001e-05
2023-07-11 23:45:00,6.508e-05
2023-07-12 00:00:00,0.00011245999999999999
2023-07-12 00:15:00,0.00012491
2023-07-12 00:30:00,0.00010395
2023-07-12 00:45:00,6.51e-05
2023-07-12 01:00:00,0.00011373000000000001
2023-07-12 01:15:00,0.0001149
2023-07-12 01:30:00,9.212e-05
2023-07-12 01:45:00,6.009e-05
2023-07-12 02:00:00,0.00011751
2023-07-12 02:15:00,8.717000000000001e-05
2023-07-12 02:30:00,6.51e-05
2023-07-12 02:45:00,8.706999999999999e-05
2023-07-12 03:00:00,0.0001099
2023-07-12 03:15:00,8.81e-05
2023-07-12 03:30:00,6.859e-05
2023-07-12 03:45:00,8.596e-05
2023-07-12 04:00:00,7.51e-05
2023-07-12 04:15:00,8.148e-05
2023-07-12 04:30:00,9.491e-05
2023-07-12 04:45:00,9.495e-05
2023-07-12 05:00:00,5.004e-05
2023-07-12 05:15:00,6.505e-05
2023-07-12 05:30:00,0.00010993000000000001
2023-07-12 05:45:00,0.00014671
2023-07-12 06:00:00,7.007999999999999e-05
2023-07-12 06:15:00,9.609000000000001e-05
2023-07-12 06:30:00,0.00012492
2023-07-12 06:45:00,0.00012995
2023-07-12 07:00:00,0.00012082
2023-07-12 07:15:00,0.0001051
2023-07-12 07:30:00,0.00012991
2023-07-12 07:45:00,0.00011491
2023-07-12 08:00:00,0.00016991
2023-07-12 08:15:00,0.0001051
2023-07-12 08:30:00,0.0001099
2023-07-12 08:45:00,7.272e-05
2023-07-12 09:00:00,0.0001649
2023-07-12 09:15:00,0.00011855
2023-07-12 09:30:00,7.991e-05
2023-07-12 09:45:00,4.4920000000000004e-05
2023-07-12 10:00:00,0.00012493
2023-07-12 10:15:00,8.491e-05
2023-07-12 10:30:00,5.651e-05
2023-07-12 10:45:00,5.0899999999999995e-06
2023-07-12 11:00:00,0.00010498
2023-07-12 11:15:00,6.999e-05
2023-07-12 11:30:00,4.498e-05
2023-07-12 11:45:00,1.999e-05
2023-07-12 12:00:00,7.220999999999999e-05
2023-07-12 12:15:00,5.4909999999999994e-05
2023-07-12 12:30:00,6.1e-06
2023-07-12 12:45:00,8.710000000000001e-06
2023-07-12 13:00:00,4.35e-05
2023-07-12 13:15:00,5.0800000000000005e-06
2023-07-12 13:30:00,5.06e-06
2023-07-12 13:45:00,5.0000000000000004e-08
2023-07-12 14:00:00,-2.69e-06
2023-07-12 14:15:00,1.47e-05
2023-07-12 14:30:00,1.01e-05
2023-07-12 14:45:00,2.51e-05
2023-07-12 15:00:00,-5.19e-06
2023-07-12 15:15:00,2.99e-05
2023-07-12 15:30:00,2.51e-05
2023-07-12 15:45:00,6.604000000000001e-05
2023-07-12 16:00:00,-2.24e-05
2023-07-12 16:15:00,2.14e-05
2023-07-12 16:30:00,7.99e-05
2023-07-12 16:45:00,0.00011378
2023-07-12 17:00:00,-1.492e-05
2023-07-12 17:15:00,3.2590000000000005e-05
2023-07-12 17:30:00,9.289e-05
2023-07-12 17:45:00,0.0001749
2023-07-12 18:00:00,1.368e-05
2023-07-12 18:15:00,6.007e-05
2023-07-12 18:30:00,0.00010509
2023-07-12 18:45:00,0.00018046000000000002
2023-07-12 19:00:00,5.01e-05
2023-07-12 19:15:00,9e-05
2023-07-12 19:30:00,0.00012509
2023-07-12 19:45:00,0.00023335
2023-07-12 20:00:00,0.000135
2023-07-12 20:15:00,0.00014991
2023-07-12 20:30:00,0.000154
2023-07-12 20:45:00,0.0001451
2023-07-12 21:00:00,0.00015999000000000002
2023-07-12 21:15:00,0.00015993
2023-07-12 21:30:00,0.00012915
2023-07-12 21:45:00,0.00011508
2023-07-12 22:00:00,0.00018499
2023-07-12 22:15:00,0.00015495
2023-07-12 22:30:00,0.00010786
2023-07-12 22:45:00,9.508e-05
2023-07-12 23:00:00,0.00015994999999999998
2023-07-12 23:15:00,0.00014492
2023-07-12 23:30:00,0.00010342
2023-07-12 23:45:00,7.509e-05
2023-07-13 00:00:00,0.0001249
2023-07-13 00:15:00,0.0001299
2023-07-13 00:30:00,8.507999999999999e-05
2023-07-13 00:45:00,7.507999999999999e-05
2023-07-13 01:00:00,0.00012190999999999999
2023-07-13 01:15:00,0.0001249
2023-07-13 01:30:00,8.01e-05
2023-07-13 01:45:00,6.509e-05
2023-07-13 02:00:00,0.0001249
2023-07-13 02:15:00,8.509e-05
2023-07-13 02:30:00,8.891e-05
2023-07-13 02:45:00,7.01e-05
2023-07-13 03:00:00,0.00011239
2023-07-13 03:15:00,8.01e-05
2023-07-13 03:30:00,7.51e-05
2023-07-13 03:45:00,9.641e-05
2023-07-13 04:00:00,7.509e-05
2023-07-13 04:15:00,7.509e-05
2023-07-13 04:30:00,0.00010633
2023-07-13 04:45:00,0.00011493000000000001
2023-07-13 05:00:00,6.501e-05
2023-07-13 05:15:00,5.521e-05
2023-07-13 05:30:00,0.00011991
2023-07-13 05:45:00,0.00014447
2023-07-13 06:00:00,7.007e-05
2023-07-13 06:15:00,9.008e-05
2023-07-13 06:30:00,0.00013557
2023-07-13 06:45:00,0.0001499
2023-07-13 07:00:00,0.00014453
2023-07-13 07:15:00,0.00011509
2023-07-13 07:30:00,0.00012392
2023-07-13 07:45:00,0.00011518
2023-07-13 08:00:00,0.00022393
2023-07-13 08:15:00,0.00012509
2023-07-13 08:30:00,8.759e-05
2023-07-13 08:45:00,4.01e-05
2023-07-13 09:00:00,0.0001799
2023-07-13 09:15:00,0.00011926
2023-07-13 09:30:00,8.991e-05
2023-07-13 09:45:00,5.492e-05
2023-07-13 10:00:00,0.00014496
2023-07-13 10:15:00,0.00010494
2023-07-13 10:30:00,6.994e-05
2023-07-13 10:45:00,4.994e-05
2023-07-13 11:00:00,0.00011497
2023-07-13 11:15:00,8.496e-05
2023-07-13 11:30:00,7.199e-05
2023-07-13 11:45:00,3.499e-05
2023-07-13 12:00:00,8.497e-05
2023-07-13 12:15:00,7.499e-05
2023-07-13 12:30:00,7.43e-05
2023-07-13 12:45:00,3.999e-05
2023-07-13 13:00:00,6.993e-05
2023-07-13 13:15:00,5.992e-05
2023-07-13 13:30:00,5.493e-05
2023-07-13 13:45:00,4.992e-05
2023-07-13 14:00:00,4.992e-05
2023-07-13 14:15:00,5.49e-05
2023-07-13 14:30:00,4.0770000000000004e-05
2023-07-13 14:45:00,5.753e-05
2023-07-13 15:00:00,1.3140000000000001e-05
2023-07-13 15:15:00,4.996e-05
2023-07-13 15:30:00,6.495e-05
2023-07-13 15:45:00,8.495e-05
2023-07-13 16:00:00,2.724e-05
2023-07-13 16:15:00,5e-05
2023-07-13 16:30:00,7.997e-05
2023-07-13 16:45:00,0.00011498
2023-07-13 17:00:00,2.491e-05
2023-07-13 17:15:00,6.491e-05
2023-07-13 17:30:00,0.00010991
2023-07-13 17:45:00,0.00014293000000000002
2023-07-13 18:00:00,1.51e-05
2023-07-13 18:15:00,6.0100000000000004e-05
2023-07-13 18:30:00,0.00013327
2023-07-13 18:45:00,0.0001949
2023-07-13 19:00:00,1.679e-05
2023-07-13 19:15:00,0.00010009
2023-07-13 19:30:00,0.0001247
2023-07-13 19:45:00,0.0002791
2023-07-13 20:00:00,0.00013517
2023-07-13 20:15:00,0.00015171
2023-07-13 20:30:00,0.00014534999999999998
2023-07-13 20:45:00,0.00017007
2023-07-13 21:00:00,0.00016495
2023-07-13 21:15:00,0.00014283
2023-07-13 21:30:00,0.00013507
2023-07-13 21:45:00,0.00013505
2023-07-13 22:00:00,0.00016497999999999998
2023-07-13 22:15:00,0.00013875
2023-07-13 22:30:00,0.00011504000000000001
2023-07-13 22:45:00,0.00010503
2023-07-13 23:00:00,0.00015493
2023-07-13 23:15:00,0.00011592
2023-07-13 23:30:00,0.00010008
2023-07-13 23:45:00,8.507e-05
2023-07-14 00:00:00,8.756000000000001e-05
2023-07-14 00:15:00,0.00023416
2023-07-14 00:30:00,7.149e-05
2023-07-14 00:45:00,5.079e-05
2023-07-14 01:00:00,0.00010426000000000001
2023-07-14 01:15:00,0.00012491
2023-07-14 01:30:00,8.51e-05
2023-07-14 01:45:00,8.009e-05
2023-07-14 02:00:00,0.00011028
2023-07-14 02:15:00,0.00010111
2023-07-14 02:30:00,8.519e-05
2023-07-14 02:45:00,8.51e-05
2023-07-14 03:00:00,9.791e-05
2023-07-14 03:15:00,8.51e-05
2023-07-14 03:30:00,8.54e-05
2023-07-14 03:45:00,8.759999999999999e-05
2023-07-14 04:00:00,8.005e-05
2023-07-14 04:15:00,8.255e-05
2023-07-14 04:30:00,8.756000000000001e-05
2023-07-14 04:45:00,0.00012220000000000002
2023-07-14 05:00:00,5.2520000000000005e-05
2023-07-14 05:15:00,8.501e-05
2023-07-14 05:30:00,9.507e-05
2023-07-14 05:45:00,0.00015533000000000002
2023-07-14 06:00:00,8.007e-05
2023-07-14 06:15:00,9.51e-05
2023-07-14 06:30:00,0.00012466
2023-07-14 06:45:00,0.00014991
2023-07-14 07:00:00,0.00013866
2023-07-14 07:15:00,0.00011509
2023-07-14 07:30:00,0.00011915000000000001
2023-07-14 07:45:00,0.00011117000000000001
2023-07-14 08:00:00,0.000203
2023-07-14 08:15:00,0.00011759
2023-07-14 08:30:00,9.271e-05
2023-07-14 08:45:00,5.707e-05
2023-07-14 09:00:00,0.00015167
2023-07-14 09:15:00,0.0001001
2023-07-14 09:30:00,9.740000000000001e-05
2023-07-14 09:45:00,6.991e-05
2023-07-14 10:00:00,0.00013491
2023-07-14 10:15:00,0.00010813
2023-07-14 10:30:00,9.240000000000001e-05
2023-07-14 10:45:00,4.76e-05
2023-07-14 11:00:00,8.329000000000001e-05
2023-07-14 11:15:00,0.00010240000000000001
2023-07-14 11:30:00,8.99e-05
2023-07-14 11:45:00,7.740999999999999e-05
2023-07-14 12:00:00,0.00010240999999999999
2023-07-14 12:15:00,9.240000000000001e-05
2023-07-14 12:30:00,7.57e-05
2023-07-14 12:45:00,5.01e-05
2023-07-14 13:00:00,8.491e-05
2023-07-14 13:15:00,8.740000000000001e-05
2023-07-14 13:30:00,5.758e-05
2023-07-14 13:45:00,6.506e-05
2023-07-14 14:00:00,6.656e-05
2023-07-14 14:15:00,5.009e-05
2023-07-14 14:30:00,6.51e-05
2023-07-14 14:45:00,9.945e-05
2023-07-14 15:00:00,4.787e-05
2023-07-14 15:15:00,7.445999999999999e-05
2023-07-14 15:30:00,8.302e-05
2023-07-14 15:45:00,9.76e-05
2023-07-14 16:00:00,3.26e-05
2023-07-14 16:15:00,6.911e-05
2023-07-14 16:30:00,9.816e-05
2023-07-14 16:45:00,0.00014741
2023-07-14 17:00:00,4.0079999999999996e-05
2023-07-14 17:15:00,9.620999999999999e-05
2023-07-14 17:30:00,0.0001001
2023-07-14 17:45:00,0.00015153
2023-07-14 18:00:00,6.259000000000001e-05
2023-07-14 18:15:00,9.009e-05
2023-07-14 18:30:00,0.00011509
2023-07-14 18:45:00,0.00016882
2023-07-14 19:00:00,9.243000000000001e-05
2023-07-14 19:15:00,0.00012503000000000001
2023-07-14 19:30:00,0.00012371
2023-07-14 19:45:00,0.00018401
2023-07-14 20:00:00,0.00016999000000000002
2023-07-14 20:15:00,0.00014803
2023-07-14 20:30:00,0.00013759000000000002
2023-07-14 20:45:00,0.00013758000000000002
2023-07-14 21:00:00,0.00017991
2023-07-14 21:15:00,0.00013507
2023-07-14 21:30:00,0.00012253
2023-07-14 21:45:00,9.865e-05
2023-07-14 22:00:00,0.00019499
2023-07-14 22:15:00,0.00012258
2023-07-14 22:30:00,9.754e-05
2023-07-14 22:45:00,5.769e-05
2023-07-14 23:00:00,0.00017418000000000002
2023-07-14 23:15:00,0.00010507
2023-07-14 23:30:00,7.506e-05
2023-07-14 23:45:00,5.005e-05
2023-07-15 00:00:00,0.00018137
2023-07-15 00:15:00,8.007e-05
2023-07-15 00:30:00,4.504e-05
2023-07-15 00:45:00,-4.96e-06
2023-07-15 01:00:00,0.00012491
2023-07-15 01:15:00,9.492e-05
2023-07-15 01:30:00,6.995e-05
2023-07-15 01:45:00,-3.939e-05
2023-07-15 02:00:00,9.495e-05
2023-07-15 02:15:00,7.995e-05
2023-07-15 02:30:00,3.082e-05
2023-07-15 02:45:00,-4.95e-06
2023-07-15 03:00:00,7.996e-05
2023-07-15 03:15:00,7.119e-05
2023-07-15 03:30:00,4.9229999999999995e-05
2023-07-15 03:45:00,8e-08
2023-07-15 04:00:00,3.5039999999999997e-05
2023-07-15 04:15:00,6.99e-05
2023-07-15 04:30:00,3.006e-05
2023-07-15 04:45:00,6.53e-05
2023-07-15 05:00:00,2e-05
2023-07-15 05:15:00,3.0050000000000002e-05
2023-07-15 05:30:00,-9.999e-05
2023-07-15 05:45:00,0.00024684
2023-07-15 06:00:00,2.0039999999999998e-05
2023-07-15 06:15:00,8.491e-05
2023-07-15 06:30:00,3.0089999999999998e-05
2023-07-15 06:45:00,6.497e-05
2023-07-15 07:00:00,-0.00014896
2023-07-15 07:15:00,-0.00014999000000000002
2023-07-15 07:30:00,5.997e-05
2023-07-15 07:45:00,0.00044151
2023-07-15 08:00:00,-0.0001
2023-07-15 08:15:00,3.006e-05
2023-07-15 08:30:00,5.998e-05
2023-07-15 08:45:00,0.00021395
2023-07-15 09:00:00,6.506e-05
2023-07-15 09:15:00,6.991e-05
2023-07-15 09:30:00,3.972e-05
2023-07-15 09:45:00,-9.91e-06
2023-07-15 10:00:00,6.008e-05
2023-07-15 10:15:00,6.491e-05
2023-07-15 10:30:00,3.9909999999999996e-05
2023-07-15 10:45:00,-3e-05
2023-07-15 11:00:00,3.505e-05
2023-07-15 11:15:00,2.5030000000000003e-05
2023-07-15 11:30:00,3.497e-05
2023-07-15 11:45:00,-1.583e-05
2023-07-15 12:00:00,5.001e-05
2023-07-15 12:15:00,1.503e-05
2023-07-15 12:30:00,1.106e-05
2023-07-15 12:45:00,-9e-08
2023-07-15 13:00:00,4.307e-05
2023-07-15 13:15:00,-4.92e-06
2023-07-15 13:30:00,-1.496e-05
2023-07-15 13:45:00,-2.499e-05
2023-07-15 14:00:00,-2.997e-05
2023-07-15 14:15:00,9.94e-06
2023-07-15 14:30:00,-4.92e-06
2023-07-15 14:45:00,2.0079999999999997e-05
2023-07-15 15:00:00,-7.998e-05
2023-07-15 15:15:00,-7.71e-06
2023-07-15 15:30:00,4.992e-05
2023-07-15 15:45:00,6.008e-05
2023-07-15 16:00:00,-9.998e-05
2023-07-15 16:15:00,-9.94e-06
2023-07-15 16:30:00,6.495999999999999e-05
2023-07-15 16:45:00,9.237999999999999e-05
2023-07-15 17:00:00,-7.495e-05
2023-07-15 17:15:00,-2.497e-05
2023-07-15 17:30:00,8.675e-05
2023-07-15 17:45:00,0.00016491999999999999
2023-07-15 18:00:00,-4.497e-05
2023-07-15 18:15:00,2.0039999999999998e-05
2023-07-15 18:30:00,9.993e-05
2023-07-15 18:45:00,0.00016457
2023-07-15 19:00:00,3.505e-05
2023-07-15 19:15:00,5.003e-05
2023-07-15 19:30:00,9.093000000000001e-05
2023-07-15 19:45:00,0.00012498
2023-07-15 20:00:00,0.00018263
2023-07-15 20:15:00,5.508e-05
2023-07-15 20:30:00,4.007e-05
2023-07-15 20:45:00,6.504e-05
2023-07-15 21:00:00,9.499e-05
2023-07-15 21:15:00,9.495e-05
2023-07-15 21:30:00,8.991e-05
2023-07-15 21:45:00,6.0049999999999996e-05
2023-07-15 22:00:00,0.00010999
2023-07-15 22:15:00,9.992e-05
2023-07-15 22:30:00,8.49e-05
2023-07-15 22:45:00,4.4200000000000004e-05
2023-07-15 23:00:00,9.496e-05
2023-07-15 23:15:00,9.865e-05
2023-07-15 23:30:00,7.995e-05
2023-07-15 23:45:00,4.006e-05
2023-07-16 00:00:00,5.503e-05
2023-07-16 00:15:00,7.975e-05
2023-07-16 00:30:00,3.006e-05
2023-07-16 00:45:00,5.03e-06
2023-07-16 01:00:00,5.5049999999999996e-05
2023-07-16 01:15:00,8.496e-05
2023-07-16 01:30:00,3.866e-05
2023-07-16 01:45:00,-0.00014267
2023-07-16 02:00:00,8.498e-05
2023-07-16 02:15:00,2.5010000000000003e-05
2023-07-16 02:30:00,-0.00013351
2023-07-16 02:45:00,1.0029999999999999e-05
2023-07-16 03:00:00,8.991e-05
2023-07-16 03:15:00,2.509e-05
2023-07-16 03:30:00,-0.00014158
2023-07-16 03:45:00,1.151e-05
2023-07-16 04:00:00,3.006e-05
2023-07-16 04:15:00,-4.94e-06
2023-07-16 04:30:00,-3.048e-05
2023-07-16 04:45:00,-4.9900000000000005e-06
2023-07-16 05:00:00,4.5090000000000004e-05
2023-07-16 05:15:00,2e-08
2023-07-16 05:30:00,-1.582e-05
2023-07-16 05:45:00,-5.996e-05
2023-07-16 06:00:00,2.45e-05
2023-07-16 06:15:00,5.019999999999999e-06
2023-07-16 06:30:00,-1.993e-05
2023-07-16 06:45:00,-4.493e-05
2023-07-16 07:00:00,2.009e-05
2023-07-16 07:15:00,-1.9960000000000002e-05
2023-07-16 07:30:00,-3.499e-05
2023-07-16 07:45:00,-2.7200000000000002e-06
2023-07-16 08:00:00,2.2879999999999998e-05
2023-07-16 08:15:00,5e-06
2023-07-16 08:30:00,-3.999e-05
2023-07-16 08:45:00,-4.505e-05
2023-07-16 09:00:00,5.509e-05
2023-07-16 09:15:00,0.0
2023-07-16 09:30:00,-5.493e-05
2023-07-16 09:45:00,-8.454e-05
2023-07-16 10:00:00,0.00015919
2023-07-16 10:15:00,-0.00014809
2023-07-16 10:30:00,-0.00014999000000000002
2023-07-16 10:45:00,0.0001592
2023-07-16 11:00:00,-0.00014999000000000002
2023-07-16 11:15:00,0.00015914
2023-07-16 11:30:00,-0.00014999000000000002
2023-07-16 11:45:00,0.00015911
2023-07-16 12:00:00,0.00015969
2023-07-16 12:15:00,0.00015952000000000002
2023-07-16 12:30:00,-0.00014999000000000002
2023-07-16 12:45:00,-0.00014999000000000002
2023-07-16 13:00:00,0.00021323
2023-07-16 13:15:00,0.00015977000000000002
2023-07-16 13:30:00,-0.00014999000000000002
2023-07-16 13:45:00,-0.00014999000000000002
2023-07-16 14:00:00,-0.00014999000000000002
2023-07-16 14:15:00,0.0001592
2023-07-16 14:30:00,-0.00014999000000000002
2023-07-16 14:45:00,0.00015914
2023-07-16 15:00:00,-0.00014999000000000002
2023-07-16 15:15:00,-0.00014999000000000002
2023-07-16 15:30:00,-0.00014999000000000002
2023-07-16 15:45:00,0.00015928
2023-07-16 16:00:00,-0.00014999000000000002
2023-07-16 16:15:00,-0.00014999000000000002
2023-07-16 16:30:00,0.00015908
2023-07-16 16:45:00,0.00015965
2023-07-16 17:00:00,5.863e-05
2023-07-16 17:15:00,-0.00014999000000000002
2023-07-16 17:30:00,-0.00014999000000000002
2023-07-16 17:45:00,0.00020433000000000002
2023-07-16 18:00:00,-0.00010998
2023-07-16 18:15:00,1.993e-05
2023-07-16 18:30:00,3.501e-05
2023-07-16 18:45:00,0.00011508
2023-07-16 19:00:00,-5.494e-05
2023-07-16 19:15:00,4.186e-05
2023-07-16 19:30:00,0.00012998
2023-07-16 19:45:00,0.00015497999999999998
2023-07-16 20:00:00,6.495e-05
2023-07-16 20:15:00,8.995e-05
2023-07-16 20:30:00,0.00011498
2023-07-16 20:45:00,0.00012106999999999999
2023-07-16 21:00:00,7.997e-05
2023-07-16 21:15:00,0.00012998
2023-07-16 21:30:00,0.000116
2023-07-16 21:45:00,9.005e-05
2023-07-16 22:00:00,0.00011234
2023-07-16 22:15:00,0.00011495
2023-07-16 22:30:00,0.00011494
2023-07-16 22:45:00,7.506e-05
2023-07-16 23:00:00,0.00015949
2023-07-16 23:15:00,0.00011495
2023-07-16 23:30:00,8.162000000000001e-05
2023-07-16 23:45:00,5.003e-05
2023-07-17 00:00:00,0.00013995
2023-07-17 00:15:00,0.00011493000000000001
2023-07-17 00:30:00,5.0060000000000005e-05
2023-07-17 00:45:00,4.5020000000000006e-05
2023-07-17 01:00:00,0.00010994
2023-07-17 01:15:00,0.0001049
2023-07-17 01:30:00,4.507e-05
2023-07-17 01:45:00,4.007e-05
2023-07-17 02:00:00,0.00010491
2023-07-17 02:15:00,4.5090000000000004e-05
2023-07-17 02:30:00,6.193999999999999e-05
2023-07-17 02:45:00,4.5079999999999995e-05
2023-07-17 03:00:00,9.029e-05
2023-07-17 03:15:00,4.51e-05
2023-07-17 03:30:00,4.5090000000000004e-05
2023-07-17 03:45:00,0.0001049
2023-07-17 04:00:00,3.506e-05
2023-07-17 04:15:00,4.5079999999999995e-05
2023-07-17 04:30:00,0.00010491
2023-07-17 04:45:00,0.00011497
2023-07-17 05:00:00,-0.00014130000000000002
2023-07-17 05:15:00,4.503e-05
2023-07-17 05:30:00,0.00011998
2023-07-17 05:45:00,0.00026008
2023-07-17 06:00:00,-0.00014262
2023-07-17 06:15:00,0.00011965000000000001
2023-07-17 06:30:00,0.00019925
2023-07-17 06:45:00,0.00019972
2023-07-17 07:00:00,4.431e-05
2023-07-17 07:15:00,9.007e-05
2023-07-17 07:30:00,0.00015491
2023-07-17 07:45:00,0.00019962000000000002
2023-07-17 08:00:00,0.00013002
2023-07-17 08:15:00,0.00010544
2023-07-17 08:30:00,0.00011499
2023-07-17 08:45:00,7.999e-05
2023-07-17 09:00:00,0.0001699
2023-07-17 09:15:00,7.007999999999999e-05
2023-07-17 09:30:00,6.318e-05
2023-07-17 09:45:00,5.9909999999999994e-05
2023-07-17 10:00:00,0.00012991
2023-07-17 10:15:00,9.491e-05
2023-07-17 10:30:00,3.8799999999999994e-05
2023-07-17 10:45:00,4.992e-05
2023-07-17 11:00:00,0.00011491
2023-07-17 11:15:00,4.4789999999999996e-05
2023-07-17 11:30:00,6.493e-05
2023-07-17 11:45:00,3.9920000000000004e-05
2023-07-17 12:00:00,9.493e-05
2023-07-17 12:15:00,7.492000000000001e-05
2023-07-17 12:30:00,7.93e-06
2023-07-17 12:45:00,-9.94e-06
2023-07-17 13:00:00,7.491e-05
2023-07-17 13:15:00,1.007e-05
2023-07-17 13:30:00,1.0019999999999999e-05
2023-07-17 13:45:00,-1.484e-05
2023-07-17 14:00:00,5.019999999999999e-06
2023-07-17 14:15:00,1.0019999999999999e-05
2023-07-17 14:30:00,2.809e-05
2023-07-17 14:45:00,2.509e-05
2023-07-17 15:00:00,4.994e-05
2023-07-17 15:15:00,5.129e-05
2023-07-17 15:30:00,2.5030000000000003e-05
2023-07-17 15:45:00,2.5030000000000003e-05
2023-07-17 16:00:00,-4.9100000000000004e-06
2023-07-17 16:15:00,5.0800000000000005e-06
2023-07-17 16:30:00,8.992e-05
2023-07-17 16:45:00,7.007999999999999e-05
2023-07-17 17:00:00,-1.494e-05
2023-07-17 17:15:00,2.504e-05
2023-07-17 17:30:00,0.00011992
2023-07-17 17:45:00,0.00016994999999999998
2023-07-17 18:00:00,1.006e-05
2023-07-17 18:15:00,5.5060000000000005e-05
2023-07-17 18:30:00,9.507e-05
2023-07-17 18:45:00,0.00019722999999999998
2023-07-17 19:00:00,0.00010993000000000001
2023-07-17 19:15:00,8.792e-05
2023-07-17 19:30:00,0.00011507
2023-07-17 19:45:00,0.000135
2023-07-17 20:00:00,0.00019958
2023-07-17 20:15:00,0.00015998
2023-07-17 20:30:00,0.00011509
2023-07-17 20:45:00,4.2119999999999997e-05
2023-07-17 21:00:00,0.00015994
2023-07-17 21:15:00,0.00011009
2023-07-17 21:30:00,0.0001649
2023-07-17 21:45:00,0.00010687
2023-07-17 22:00:00,0.00019902
2023-07-17 22:15:00,0.00015999000000000002
2023-07-17 22:30:00,9.504999999999999e-05
2023-07-17 22:45:00,1.042e-05
2023-07-17 23:00:00,0.00019951
2023-07-17 23:15:00,0.00014999000000000002
2023-07-17 23:30:00,8.007e-05
2023-07-17 23:45:00,-1.8100000000000003e-05
2023-07-18 00:00:00,0.00012991999999999998
2023-07-18 00:15:00,0.00010412
2023-07-18 00:30:00,9.645e-05
2023-07-18 00:45:00,8.007999999999999e-05
2023-07-18 01:00:00,0.00012491
2023-07-18 01:15:00,9.520999999999999e-05
2023-07-18 01:30:00,8.01e-05
2023-07-18 01:45:00,7.509e-05
2023-07-18 02:00:00,9.763e-05
2023-07-18 02:15:00,9.368999999999999e-05
2023-07-18 02:30:00,8.439e-05
2023-07-18 02:45:00,8.01e-05
2023-07-18 03:00:00,7.01e-05
2023-07-18 03:15:00,7.51e-05
